NOM_ENT,NOM_MUN,COM_ID,dec_lon,dec_lat,NOM_LOC,unidad_pesca,prop_ocupada,prop_hogares,LOC,PC1,PCA_norm,region
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_313,-96.04078416666667,18.885627222222222,Joluca,0,0.4545454545454546,0,4229,0.3524979673064473,0.6158820408266127,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_337,-96.12199416666667,18.78079,Rincón Caliente,0,0.5405405405405406,0.09433962264150941,4230,0.5733061180039662,0.6485370519760668,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_345,-96.05561083333333,18.873785,Santa Guillermina,0,0.6666666666666667,0,4231,1.3625771295761406,0.7652612471718189,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_347,-96.08772916666666,18.87155361111111,La Selva,0,0,0.5,4232,-2.811979408756409,0.1478918707577283,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_359,-96.08089,18.7469375,El Papayal,0,0.5833333333333333,0,4233,0.9657603158273319,0.7065765589647736,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_360,-96.11127083333332,18.727301388888886,Puente de la Boca,0,0.5555555555555556,0.022222222222222254,4234,0.7890426210958592,0.6804420241954149,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_361,-96.10621194444444,18.7228525,Colonia las Flores (La Boca),0,0.5570469798657718,0.045454545454545414,4235,0.7496788180048158,0.6746205659532153,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_373,-96.17372916666667,18.82618972222222,Ejido Nuevo San Antonio,0,0.5087719298245614,0.6875,4236,-0.7643165959709157,0.45071788406659347,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_396,-96.14562444444445,18.837690277777778,Santa Inés,0,0.5,1,4237,-1.431100554605646,0.35210812924227164,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_400,-96.06317222222222,18.814934166666667,Colonia Leandro Valle,0,0.5012987012987014,0.24137931034482762,4238,0.09235840515317317,0.5774103617889751,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tlalixcoyan,30_181_402,-96.16890333333333,18.758242777777777,Paso Juana,0,0.5833333333333333,0,4239,0.9657603158273319,0.7065765589647736,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_1,-97.40392722222222,20.964296666666666,Túxpam de Rodríguez Cano,0.00333889816360601,0.51914423216499,0.0686621014652824,4240,0.523437605462765,0.6411620668231391,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_2,-97.31625694444445,20.81674361111111,Aire Libre (Kilómetro 15),0,0.5590327169274538,0.9144144144144144,4241,-0.9788235171603106,0.41899475300939615,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_3,-97.40231222222222,20.88635638888889,Altamira,0,0.6102564102564103,0.7090909090909091,4242,-0.3242503873375621,0.5157986652969287,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_5,-97.44163333333334,20.95379638888889,Alto Lucero,0,0.5481844946025516,0.13486731609002356,4243,0.5286479395351011,0.6419326159024509,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_6,-97.41355166666668,21.070264722222223,El Angosto,0,0.16666666666666663,0.75,4244,-2.518356795429836,0.19131531179295463,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_7,-97.4219638888889,21.053451944444443,Baltazar,0,0.6145251396648045,0.8392857142857143,4245,-0.5643188904474481,0.48029526734299555,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_8,-97.39382555555557,20.991241666666667,Banderas,0,0.5160026126714565,0.136150234741784,4246,0.3728383035303886,0.6188901449390661,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_9,-97.31106361111111,20.97713361111111,Barra Norte,0.16666666666666666,0.6024590163934427,0.09433962264150941,4247,0.9011092425422716,0.6970154014066003,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_12,-97.26471194444444,20.860184722222225,Benito Juárez,0,0.5076923076923077,0.782608695652174,4248,-0.9596791240239133,0.42182599075738575,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_13,-97.47826555555555,20.960585277777778,Boca del Monte,0,0.541899441340782,0.43442622950819676,4249,-0.10041126258860743,0.5489019229949395,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_14,-97.47001333333334,21.014320277777777,Buena Vista,0,0.6068376068376069,0.9714285714285714,4250,-0.8652169338942197,0.4357958730381926,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_16,-97.49963083333333,20.958134444444443,Buenos Aires,0,0.4779411764705882,0.16086956521739126,4251,0.14215753944825316,0.5847750866893103,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_18,-97.47810611111112,21.133185277777777,La Camelia,0,0.5272727272727273,0.2567567567567568,4252,0.18528599757691616,0.5911532945435102,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_19,-97.4763725,20.82407138888889,Cañada Rica,0,0.5318230852211434,0.8260869565217391,4253,-0.9317315822437638,0.4259591139484803,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_21,-97.4371675,20.888872222222222,Ceiba Rica,0,0.5530903328050714,0.2099447513812155,4254,0.4018503903013553,0.6231807022123467,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_22,-97.32126555555556,20.909859722222222,Cerro de Tumilco,0,0.5882352941176471,0.5,4255,-0.010919547000116991,0.5621367286898126,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_23,-97.36184944444445,20.9392,Cobos,1,0.5184590690208668,0.4559585492227979,4256,-0.05733755532492138,0.5552720338196564,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_24,-97.4700213888889,20.908643055555554,Colonia Chijolar,0,0.5625,0.6666666666666667,4257,-0.4668065920659835,0.4947162259027078,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_25,-97.33791166666666,20.85395027777778,Colonia Nicolás Bravo,0,0.4925373134328358,0,4258,0.5334076680114667,0.642636525545157,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_27,-97.58593666666667,21.00671527777778,Comején,0,0.6086956521739131,0.4545454545454546,4259,0.17741971559009384,0.5899899610108802,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_29,-97.44005111111112,20.974525,Cruz Naranjos,0,0.48568155784650635,0.44978165938864634,4260,-0.39882121570563345,0.5047704889180631,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_30,-97.36992388888888,20.90383,Chacoaco,0,0.5087719298245614,0.8390804597701149,4261,-1.067484193643588,0.40588284853515566,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_31,-97.54638638888889,21.065028055555555,Chalahuite,0,0.49592169657422513,0.4304932735426009,4262,-0.3114820835638695,0.517686952032597,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_32,-97.43568111111111,20.769740833333334,Chiconcoa,0,0.5725806451612903,0.06493506493506496,4263,0.7846851556175793,0.6797976046695637,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_34,-97.47472916666666,20.92571527777778,Chomotla,0,0.5333333333333333,0.5434782608695652,4264,-0.3593102380111756,0.510613712608233,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_39,-97.49086361111111,20.917908333333333,Frijolillo,0,0.4584450402144772,0.5357142857142857,4265,-0.7003851519957507,0.46017261664424,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_40,-97.4157263888889,20.850659444444446,Congregación Altamira,0,0.7142857142857143,1,4266,-0.410714462108711,0.5030116132032453,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_41,-97.46235305555555,21.105049166666667,Héroe de Nacozari (Arroyo de San Lorenzo),0,0.5039370078740157,0.6883116883116883,4267,-0.7889629482322644,0.4470729692147398,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_42,-97.27522,20.803186111111113,Higo de la Esperanza,0,0.4405405405405406,0.652542372881356,4268,-1.0193041515365668,0.41300812813745263,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_43,-97.49925472222222,20.95501611111111,Higueral,0,0.467222884386174,0.4944237918215614,4269,-0.5760039912184981,0.47856717399700377,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_45,-97.42358250000001,20.785593333333335,El Jobo,0,0.5828571428571429,0.6341463414634146,4270,-0.3048278301345739,0.5186710403429176,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_46,-97.3893113888889,20.84806638888889,La Joya,0,0.44166666666666665,0.5324675324675325,4271,-0.7737867912346155,0.4493173500240469,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_47,-97.44303916666667,20.92755277777778,Juana Moza,0,0.5576923076923077,0.405511811023622,4272,0.032621347120823346,0.5685759311308686,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_48,-97.43269805555556,20.965490833333334,Juan Lucas,0,0.5428571428571429,0.08333333333333337,4273,0.6063503825208973,0.6534239224236349,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_49,-97.44322111111111,21.00932388888889,Juan Zumaya (El Remate),0,0.5774647887323944,0.8636363636363636,4274,-0.7894953064385544,0.4469942394979835,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_50,-97.43700583333333,21.037774444444445,La Laja de Coloman,0,0.5714285714285714,0.4357142857142857,4275,0.037624432022256765,0.5693158304177467,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_51,-97.38399527777779,20.76735722222222,Laja del Tubo,0,0.5788235294117647,0.8571428571428572,4276,-0.7700379536039929,0.4498717604216647,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_52,-97.45250944444444,20.996327222222224,La Lajita,0,0,1,4277,-3.8120014370984943,0,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_55,-97.25070388888889,20.78496666666667,Linda Vista,0,0.48130841121495327,0.6376811594202898,4278,-0.7954525513465198,0.4461132308111433,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_56,-97.56947833333334,21.01470861111111,El Lindero,0,0.5265392781316348,0.17361111111111116,4279,0.34808841257507617,0.6152299178933687,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_57,-97.37499944444444,20.842467222222222,Loma Alta,0,0.5930232558139534,0.7763157894736842,4280,-0.540763975048798,0.4837787711110293,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_59,-97.43124527777778,20.82395777777778,Macuiltépetl,0,0.5457627118644068,0.9560439560439561,4281,-1.1252735680095483,0.39733645811306695,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_61,-97.2811675,20.834868888888888,Miramar (La Antigua),0,0.600896860986547,0.3939393939393939,4282,0.2614982092635315,0.6024242128247842,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_64,-97.37695111111111,20.980163055555554,Monte Grande,0,0.5905245346869712,0.6744186046511628,4283,-0.3488635308243368,0.5121586616446869,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_65,-97.36872361111111,20.748480833333335,Monte Morelos,0,0.5,0.782608695652174,4284,-0.9963083683699571,0.41640894261519695,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_66,-97.44279083333333,20.837543333333333,Montes de Armenia,0,0.5546875,0.9152542372881356,4285,-1.0011942615419596,0.4156863746506414,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_67,-97.4838513888889,21.04287,Palma de Morelos,0,0.4722222222222222,0.9047619047619048,4286,-1.3728924395043758,0.360716446650919,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_68,-97.51774333333333,21.021394166666667,Nalúa,0,0.6119402985074627,0.984375,4287,-0.8668123552140943,0.4355599283920189,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_70,-97.52527444444445,20.954738055555556,Ojite,0,0.6358024691358024,0,4288,1.2156079392988037,0.7435261774655058,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_71,-97.59345777777777,20.988275277777777,Otatal,0,0.6484018264840183,0.1333333333333333,4289,1.0089310404660012,0.7129610175545152,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_72,-97.34507027777778,20.873815,Países Bajos (Kilómetro 8),0,0.5176715176715176,0.3531468531468531,4290,-0.053217498656348235,0.5558813432859222,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_73,-97.34523833333333,20.790626111111113,Las Pasas,0,0.5191815856777493,0.2845528455284553,4291,0.09116418310229941,0.5772337499462373,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_74,-97.45911805555556,20.801630833333334,Peña Alta,0,0.5466666666666666,0.7545454545454545,4292,-0.7179632340838356,0.45757301846473813,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_75,-97.36595972222221,20.834782777777775,Peña de Afuera,0,0.5173611111111112,0.5,4293,-0.34840835673255904,0.5122259767098011,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_76,-97.23295555555556,20.81995138888889,Playa Emiliano Zapata,0,0.5,0.3555555555555555,4294,-0.14218327363140293,0.5427243182188992,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_77,-97.31108111111111,20.799929722222224,Praxedis Guerrero (Kilómetro 18),0,0.49242424242424243,0.7932692307692308,4295,-1.0537041640672458,0.40792075799653105,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_79,-97.46826277777778,20.862439722222224,Puente Don Diego,0,0.537473233404711,0.9333333333333333,4296,-1.1193241751937608,0.39821630556488563,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_80,-97.40348166666668,21.010249166666668,Sabanillas,0,0.5087108013937283,0.12643678160919536,4297,0.35754347792587376,0.6166282143940811,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_81,-97.37628222222222,20.790937777777778,El Salto de la Reforma,0,0.41090146750524104,0.11688311688311692,4298,-0.08909743046145363,0.5505751099361288,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_82,-97.444575,21.06255277777778,El Salto,0,0.34513274336283184,0.926829268292683,4299,-2.022203043524555,0.26469080200529344,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_83,-97.40673166666667,20.945307777777778,Santiago de la Peña,0.0044742729306487695,0.5294693078992418,0.22779136104319475,4300,0.25456256855878867,0.6013985105405771,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_85,-97.32551111111111,20.969740555555553,Tampamachoco,1,0.5494505494505495,0.1875,4301,0.627166656723773,0.6565024123436751,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_86,-97.54989833333333,20.95727361111111,Tampiquillo,0,0.45386533665835416,0.6528925619834711,4302,-0.9565545074970887,0.4222880859617471,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_87,-97.34550916666666,20.76208777777778,Tebanco,0,0.5211726384364821,0.08999999999999997,4303,0.4897594440531933,0.6361814502433226,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_88,-97.45887333333333,20.875315833333335,Tierra Blanca,0,0.5580065359477124,0.7207207207207207,4304,-0.5963140666715616,0.4755635451079842,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_90,-97.47560833333334,20.81023138888889,La Unión,0,0.591715976331361,0.8735632183908046,4305,-0.7414881230298395,0.4540939552671401,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_91,-97.37845444444444,20.937451111111113,La Victoria (La Peñita),0.125,0.5651408450704225,0.17234042553191486,4306,0.55916256199854375,0.6464453810952998,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_92,-97.23560277777779,20.833699444444445,Villa Mar Chile Frío,0,0.5729166666666667,0.8596491228070176,4307,-0.8031779047952041,0.44497073900455303,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_94,-97.45367583333334,20.910712777777775,Zapotal Zaragoza,0,0.5196078431372548,0.18681318681318682,4308,0.28867756014112306,0.6064437293287673,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_95,-97.50456333333334,21.005007222222222,Zapotalillo,0,0.5686274509803921,1,4309,-1.1043102374007452,0.40043669600101484,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_96,-97.42437027777778,21.03155888888889,La Laja de Zapote Bueno,0,0.5289079229122056,0.8217054263565892,4310,-0.93684975390569325,0.4252021946402158,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_97,-97.36149916666666,21.086614722222222,Barra de Galindo,0,0.40909090909090906,0.6875,4311,-1.2389778564359974,0.38052088860362054,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_103,-97.48321361111111,20.90442694444444,Estero de Frijolillo,0,0.527027027027027,0.6666666666666667,4312,-0.6357218573779764,0.4697355815983574,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_105,-97.28812972222222,20.90925833333333,Cuatro Ciénegas,0,0.5,0,4313,0.5689435020785242,0.6478918707577282,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_106,-97.32525305555555,20.879374722222224,La Piedra,0,0.6363636363636364,1,4314,-0.7817639502894146,0.4481376190356185,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_107,-97.39933527777778,20.765808055555556,Banco del Calichar,0,0.6502463054187192,0.7794117647058824,4315,-0.27447124330575967,0.523160433864954,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_108,-97.42000694444445,20.7598,San José el Grande,0,0.565982404692082,0.10416666666666663,4316,0.6748007106280134,0.6635469465079392,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_110,-97.43924944444444,20.76551472222222,Zapote Domingo,0,0.6416666666666666,0.04761904761904767,4317,1.148291892276061,0.7335709006375406,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_111,-97.40598166666668,20.743234722222223,Francisco I. Madero,0,0.5921450151057401,0.9887640449438202,4318,-0.9698518539092161,0.42032155984405406,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_113,-97.44921194444444,21.078016388888887,Alto de San Lorenzo,0,0.34959349593495936,0.44999999999999996,4319,-1.047282279951591,0.4088704815313496,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_123,-97.50662361111111,20.989618055555557,Siguervelo,0,0.625,1,4320,-0.8358753339824339,0.4401351615528396,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_124,-97.43900555555555,20.909253888888887,Inmobiliaria Campestre de Tuxpam,0,0.40909090909090906,0,4321,0.13605243253436983,0.583872210895497,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_132,-97.45956722222222,20.77614833333333,El Coyol,0,0.55625,0.03389830508474578,4322,0.7689967477425571,0.6774774677884853,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_134,-97.55761722222222,21.016439722222223,El Edén,0,0.6312056737588653,1,4323,-0.8063251457245438,0.44450529790868343,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_146,-97.47880111111111,21.102866944444447,La Nueva Esperanza,0,0.5537190082644627,1,4324,-1.175301286238646,0.3899379282517719,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_149,-97.33200388888889,20.842814444444443,La Esperanza (Kilómetro 12),0,0.6203866432337435,0.7305389221556886,4325,-0.3189091971242774,0.5165885665094302,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_151,-97.57435694444445,20.978482777777778,La Florida,0,0.4354838709677419,0.5833333333333333,4326,-0.9049618814164266,0.4299180478747091,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_160,-97.44166638888889,20.761771111111113,Héroes de Chapultepec (El Tamarindo),0,0.6051660516605166,0.038961038961038974,4327,0.9917995980758829,0.7104274723004639,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_163,-97.45308611111112,20.919190833333335,Congregación Juana Moza,1,0.4758454106280193,0.6159420289855073,4328,-0.5802293569395393,0.4779422905210303,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_171,-97.4138588888889,20.914570277777777,Rancho Lugarosa,0,0.6363636363636364,0.75,4329,-0.28175293611837215,0.5220835544144826,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_173,-97.45150277777778,20.882065833333336,El Molinito,0,0.4117647058823529,0,4330,0.14878452281508026,0.5857551420679156,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_174,-97.528295,20.969854444444444,Ojite Rancho Nuevo,0,0.5391743892165122,0.17291066282420753,4331,0.4096552342730717,0.624334949762136,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_180,-97.4695725,20.857525833333334,El Polvorín,0,0.6,0.6666666666666667,4332,-0.28823902587901995,0.5211243355958781,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_181,-97.39998555555556,20.786675000000002,El Progreso (Cabellal),0,0.5571428571428572,1,4333,-1.1589975966064632,0.3923490582985313,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_183,-97.4322413888889,20.895778611111112,Santa Regina,0,0.5,0.25,4334,0.06893248790748163,0.5739459353788641,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_188,-97.38317749999999,20.82771361111111,Finca Monroy,0,0.6363636363636364,0.6666666666666667,4335,-0.11508259806135812,0.5467321995407706,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_274,-97.47071944444444,20.89306861111111,Chijolar,0,0.25,0.5,4336,-1.621528967509985,0.3239459353788641,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_293,-97.44307944444445,20.846542777777778,El Muro,0,0.5696969696969697,0.9,4337,-0.8992129956200443,0.4307682426215279,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_313,-97.40399972222222,21.11959,Minas,0,0.4,1,4338,-1.9072807311042155,0.28168650339381734,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_351,-97.38539194444445,20.972072777777775,El Carmen,0,0.42105263157894735,0,4339,0.19301178379017958,0.5922958503510537,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_360,-97.45079722222222,20.957853611111112,Rancho David,0,0.2222222222222222,0.33333333333333337,4340,-1.4204605626455595,0.3536816628957585,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_368,-97.45739583333334,21.08932833333333,España,0,0.4285714285714286,0.6666666666666667,4341,-1.1045478998765677,0.4004015484270993,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_381,-97.35052499999999,21.06194222222222,Kikomar,0,0.5714285714285714,0,4342,0.9090721995775024,0.6981930320780528,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_433,-97.47639111111111,20.889889166666666,Felipe Aguilar,0,0.30000000000000004,0.6666666666666667,4343,-1.7167795553747287,0.3098594580505152,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_435,-97.46495666666667,20.8908375,Norberto Olvera,0,0.5,0.4,4344,-0.23107412059514396,0.5295783741515456,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_443,-97.31990944444443,20.991152500000002,San Antonio,0,0.6104868913857677,0.368421052631579,4345,0.35820183981394044,0.6167255786205704,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_470,-97.40650805555556,20.92347416666667,Los Pimientos,0,0.25,0,4346,-0.6215069391679,0.47183780613659243,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_471,-97.38265138888889,20.927379166666668,Villa Alpina,0,0.7,0.33333333333333337,4347,0.8546225028476064,0.6901405419494847,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_480,-97.37804083333333,20.970394444444445,Ampliación Fraternidad Antorchista,0,0.5529411764705883,0.8,4348,-0.7789963557107458,0.4485469147592505,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_489,-97.37119777777777,21.090357777777776,Barra de Galindo,0,0.2857142857142857,0.5,4349,-1.451464618760496,0.3490965160390263,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_504,-97.42490777777778,20.8705725,Ejido Ciento Cuarenta,0,0.5833333333333333,0.33333333333333337,4350,0.29907896359927505,0.6079819784596213,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_505,-97.35405055555555,20.943894166666666,Estero Tumilco (Puente de Tecomar),0,0.64,1,4351,-0.7644483075076484,0.45069840543010775,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_522,-97.48923333333333,21.04431138888889,La Palma,0,0.5,1,4352,-1.431100554605646,0.35210812924227164,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_524,-97.39347000000001,20.897279166666667,Morelos,0,0.4285714285714286,0.9473684210526316,4353,-1.6659637754370367,0.3173745332648659,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_545,-97.57351916666666,21.02020472222222,Mi Ranchito,0,0.631578947368421,1,4354,-0.8045476907917386,0.4447681632533958,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_553,-97.47273083333333,20.89416861111111,Patricio Hernández,0,0.375,0,4355,-0.02628171854468786,0.5598648384471604,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_561,-97.47510777777778,20.832496111111112,Rancho Ajillo,0,0.7142857142857143,0.75,4356,0.08929655206233145,0.5769575485821093,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_566,-97.47397972222223,20.83698611111111,Las Delicias,0,0.631578947368421,0.5714285714285714,4357,0.052614047787191476,0.5715326239028772,Golfo de México y Caribe
Veracruz de Ignacio de la Llave,Tuxpan,30_189_572,-97.41884166666667,20.926827222222222,San Nicolás,0,0.4444444444444444,0.5,4358,-0.6956230687627665,0.4608768745286364,Golfo de México y Caribe
